app_package,review,rating,votes,date,uid,formated_date,unix_timestamp,app_category
com.peacocktv.peacockandroid,"SUPER glitchy, horrible. It constantly closes me out of the show I'm watching when on the PS4. To fix the issue I have to play it on my phone for a little bit, then go back into the app on the PS4. FIX THIS!",2,6,"December 11, 2021",u2H6PCHcx86RgoFA,2021-12-11,1639198800.0,Entertainment
com.nexon.bluearchive,Good game but I don't like the chibi gameplay.,1,0,"January 29, 2022",u2H6PCHcx86RgoFA,2022-01-29,1643432400.0,Role Playing
org.fie.swordplay,Stupid game,2,1,"August 19, 2016",uAsoUVfmdOQ45hn7,2016-08-19,1471579200.0,Sports
com.life360.android.safetymapd,"Excellent app, but it infuriates me that I paid for a premium membership and it only applies to a single circle. If it were only a couple of dollars per circle, I wouldn't complain much, but with the price of premium so high, it should be universal to my account, not a single circle. Would also like to see the ability to set an alert when approaching another circle member in close proximity. We use this at work, and we all agree it would be awesome to get an alert that backup has arrived.",3,0,"December 29, 2018",uAsoUVfmdOQ45hn7,2018-12-29,1546059600.0,Lifestyle
com.popularapp.periodcalendar,"Great app. A fave for me, Super easy to navigate and the pop up reminders are such needful notifications I'd otherwise forget about my period.",5,23,"February 2, 2022",uAsoUVfmdOQ45hn7,2022-02-02,1643778000.0,Health & Fitness
com.moonfrog.ludo.club,Nice,4,0,"February 22, 2022",uAsoUVfmdOQ45hn7,2022-02-22,1645506000.0,Board
com.apposter.watchmaker,"Nice one... finally able to design my own watch face for free! I'm giving -1 star cuz I couldn't find any free premade skins on this app, you have to buy them with in-app ""points""... bummer",4,0,"April 4, 2022",uAsoUVfmdOQ45hn7,2022-04-04,1649044800.0,Personalization
com.magicfluids,Brilliant. Well worth the money,5,1,"June 12, 2020",uNBnBgswpTXmu8Fk,2020-06-12,1591934400.0,Entertainment
com.jaumo.casual,Pretty good,4,0,"July 1, 2020",uNBnBgswpTXmu8Fk,2020-07-01,1593576000.0,Dating
com.dropbox.android,"Preupdate rating of Dropbox was a 5. With the new changes, my current rating is now a 1. Here is why: Update reorganized my storage system. Now shows by date added rather than created hierarchy. Files of every kind are scattered everywhere. Update added 3 device limit. I'm sure opinions vary on this change. I do not see this ever getting reverted. Yes, I was using the free account. This change has limited the app's usefulness for me. Time has come to look for storage elsewhere.",1,9,"January 21, 2021",uNBnBgswpTXmu8Fk,2021-01-21,1611205200.0,Productivity
com.sega.sprint,"Finally! I found a fun mobile game that limits how much I can play with ""energy"". This is a really fun reaction based racing game that lets you play much as you want. Also, I'm over half way up the leaderboards and not once have I felt like I can't move up unless I spend lots of cash!",5,104,"April 15, 2021",uNBnBgswpTXmu8Fk,2021-04-15,1618459200.0,Adventure
com.life360.android.safetymapd,I love this app! Much easier than bugging my teens to text me when they have safely arrived somewhere. 😆,5,0,"January 23, 2022",uNBnBgswpTXmu8Fk,2022-01-23,1642914000.0,Lifestyle
com.fingersoft.hcr2,"Good job, you just screwed up my favorite game! You've taken it from a 5 star game to a minus 10 game with the latest update. The game now lags on every page. During a run, the vehicle will slow down, stop and begin to go backwards totally out of control, does a front flip and crashes. Hopefully you devs are working to remedy this.",1,673,"October 1, 2020",uNTDy0m7Ix5YXHnk,2020-10-01,1601524800.0,Racing
in.playsimple.wordtrip,"The puzzles, daily bee and the difficulty were all right. The ads can be skipped after 5 seconds, but still must watch one after every single stage completed. I wanted a relaxing brain tuning, Word Trio did NOT qualify.",2,4,"September 24, 2021",uNTDy0m7Ix5YXHnk,2021-09-24,1632456000.0,Word
com.microsoft.office.word,"The app was working fine, but after updating it everything changed, I lost a number of my saved documents ,and it also begins misbehaving somehow. Pls fix it, and help me retrive my lost documents,. Finally I will suggest that, those who have not yet updated the app, should avoid doing so.",2,0,"January 26, 2022",uNTDy0m7Ix5YXHnk,2022-01-26,1643173200.0,Productivity
com.qizz.rds,"great game the only thing is is that it keeps getting stuck on the ""Qizz"" Screen",4,1,"February 24, 2022",uNTDy0m7Ix5YXHnk,2022-02-24,1645678800.0,Racing
com.hp.android.printservice,I love the apps features. Easy to use. No major issues.,5,0,"March 12, 2022",uNTDy0m7Ix5YXHnk,2022-03-12,1647061200.0,Productivity
com.triplefun.Masters,Needs sorted.,2,1,"October 25, 2016",uOnTSSnqVSW1b8hT,2016-10-25,1477368000.0,Sports
com.vizorapps.klondike,"I do love this game! However; it does get frustrating, at times, when a player has to clear so much to get to one item of many in an event. There were ALOT of gifts in this last event and ALOT of tasks. Love the gifts! sadly, i wasn't able to finish everything. All in all it's improving daily. Keep up the great work. Thanks!!",5,5,"January 5, 2021",uOnTSSnqVSW1b8hT,2021-01-05,1609822800.0,Simulation
com.gpp.mininginc,"Great game when not crashing and resetting! Made it to level 14 just turning 15 when game crashed, had to be uninstalled, and had reset to 0 when I finally got back on.",1,1,"March 13, 2021",uOnTSSnqVSW1b8hT,2021-03-13,1615611600.0,Strategy
com.mmguardian.parentapp,Awesome and perfect for tracking all the trouble my child liked to get into.. She hates it because it works so well 👍,5,2,"February 6, 2022",uOnTSSnqVSW1b8hT,2022-02-06,1644123600.0,Parenting
music.player.mp3.play.mplayer,The best of the best,5,0,"March 12, 2022",uOnTSSnqVSW1b8hT,2022-03-12,1647061200.0,Music & Audio
photo.editor.photoeditor.filtersforpictures,Good,5,0,"March 23, 2022",uOnTSSnqVSW1b8hT,2022-03-23,1648008000.0,Photography
com.skimble.workouts,Fantastic except for one thing,3,0,"March 18, 2015",uPUKbTsthmEWW1Qc,2015-03-18,1426651200.0,Health & Fitness
com.cargurus.mobileApp,Crashes,2,0,"May 13, 2015",uPUKbTsthmEWW1Qc,2015-05-13,1431489600.0,Shopping
com.socialquantum.west3dint,"I so wanted to love this game. The ads were everywhere. But this is simply a copy of many other games without the charm. Please Devs, try to do something original.",3,6,"April 2, 2018",uPUKbTsthmEWW1Qc,2018-04-02,1522641600.0,Simulation
de.wetteronline.wetterapp,This app is not able to guess correctly. it will rain today or not so i have uninstalled this app please reply,1,0,"June 1, 2021",uPUKbTsthmEWW1Qc,2021-06-01,1622520000.0,Weather
com.languagedrops.drops.learn.learning.speak.language.korean.hangul.words,This app is awesome.It teaches you all kind of things in Korean. I feel like it was the one of the best app I use.,5,3,"January 30, 2022",uPUKbTsthmEWW1Qc,2022-01-30,1643518800.0,Education
com.inkle.eightydays,"Excellent game, but... Please, add Ukrainian or Russian text",5,0,"April 4, 2022",uPUKbTsthmEWW1Qc,2022-04-04,1649044800.0,Role Playing
com.notdoppler.earntodie2,Only same thing.. The game is like playing one and one level. Totally time waste..,1,0,"July 5, 2020",uSKtXkviahk3ZsQr,2020-07-05,1593921600.0,Racing
com.quanticapps.remotelgtvs,Does nothing. Don't waste your time.,1,0,"August 29, 2020",uSKtXkviahk3ZsQr,2020-08-29,1598673600.0,Tools
com.firsttouchgames.smp,"Gave up at arena 9. More than 50% of the time the AI determines the result, not gameplay. Fouls are ridiculously inconsistent, one minute a perfect challenge is a penalty the next the defender wipes out the player with no touch on the ball and it's not. Lots of improvement needed before I'll play again.",2,80,"November 14, 2020",uSKtXkviahk3ZsQr,2020-11-14,1605330000.0,Sports
files.fileexplorer.filemanager,"Is good and better, keep it up.",1,0,"June 14, 2021",uSKtXkviahk3ZsQr,2021-06-14,1623643200.0,Tools
com.playgendary.ktbremaster,Fun,5,0,"March 27, 2022",uSKtXkviahk3ZsQr,2022-03-27,1648353600.0,Action
com.pentagames.ContraCity,This game just wow great . I play it on my labtop but when i see it in google play i was soo happy .thanks,5,0,"August 17, 2018",ucgqpdWdEBQm0U4A,2018-08-17,1534478400.0,Action
com.ten.mtodplay,Update 7/7,1,0,"July 7, 2021",ucgqpdWdEBQm0U4A,2021-07-07,1625630400.0,Entertainment
com.hutchgames.cccg,Is pretty good I mean fun at first then I gets a bit BORRING so I rate 3 pee pee,3,0,"November 14, 2021",ucgqpdWdEBQm0U4A,2021-11-14,1636866000.0,Racing
com.instacart.shopper,I've been working with you for a while now and if you check you'll see how many batches I have done. Sometimes us shoppers get poor ratings or the customer says something not true. When I'm shopping I can tell who these customers are. I wish we had a way to rate them back. I have had to report fraud numerous times for missing items that I delivered. For example I had one not to long ago reported her frozen chicken was damaged. Really.,5,75,"December 16, 2021",ucgqpdWdEBQm0U4A,2021-12-16,1639630800.0,Shopping
com.dreame.reader,I m unable to make payment,2,0,"February 16, 2022",ucgqpdWdEBQm0U4A,2022-02-16,1644987600.0,Books & Reference
com.asobimo.stellacept_online_en,Way I can't open this games,2,0,"January 28, 2017",uiAOK8ZfWUgwM9pA,2017-01-28,1485579600.0,Role Playing
com.hcom.android,"Achei o sistema bom, mas não aceita reservas de cartões com a bandeira Elo. Deixei de fazer várias reservas por causa disso. Viajo muito a trabalho. O desenvolvedores precisam adicionar essa opção.",3,0,"February 15, 2018",uiAOK8ZfWUgwM9pA,2018-02-15,1518670800.0,Travel & Local
com.nintendo.zaga,Kiiiinda stupid how they manage the saves... And how you can't sign in at the main menu. Other than that it's relatively grindy,3,0,"October 29, 2019",uiAOK8ZfWUgwM9pA,2019-10-29,1572321600.0,Role Playing
com.nukeboxstudios.foodtruckchef,Actually according to any apps you can easily get easier chicken dinner 😉 with delicious 😋 food really this food truck app an fantabulous.,5,1,"December 2, 2019",uiAOK8ZfWUgwM9pA,2019-12-02,1575262800.0,Casual
app.storybook.story,Like the app but dont have money,3,1,"July 10, 2020",uiAOK8ZfWUgwM9pA,2020-07-10,1594353600.0,Parenting
com.classdojo.android,This is the second time I've had to reinstall this app in the past two weeks. At first the app said I needed to log in and then would close out when I tried to log in. Now it just opens and closes when I click it. It used to be good. I don't know what happened 😕,1,39,"April 7, 2021",uiAOK8ZfWUgwM9pA,2021-04-07,1617768000.0,Education
com.vailresorts.epicmix,Works good,4,1,"January 3, 2016",ujRkFXDsbfHePDJA,2016-01-03,1451797200.0,Sports
com.subway.mobile.subwayapp03,"much better than previous versions! worked for what we needed it for, absolutely! I feel like something is missing though and i can't put my finger on it excactly... needs something that would make it like 10/10, but fr I can't put it in words.. if I think of it I'll come back to update... most likely it will hit me in the middle of the night or while I'm in the shower... as most good ideas do! 😂😂 I remembered one - can you let us choose between the drink sizes please??",4,0,"May 24, 2019",ujRkFXDsbfHePDJA,2019-05-24,1558670400.0,Food & Drink
com.dc.hwsj,"It is a beautiful game and very addictive. However, it is the worst pay to play game I've ever seen. During union wars, you can only win if someone in your union shells out HUNDREDS of dollars (this is not an exaggeration. A shocking amount of money is spent in this game.) You could play 24/7 and never make it to the leader boards until you start spending money.",4,385,"August 29, 2020",ujRkFXDsbfHePDJA,2020-08-29,1598673600.0,Role Playing
com.pixelberrystudios.choices,I bought some diamonds for 5.50 and i did not get it back i want my diamonds or money😡😡,2,0,"September 26, 2021",ujRkFXDsbfHePDJA,2021-09-26,1632628800.0,Simulation
com.socialnmobile.dictapps.notepad.color.note,"This is a good app, helps me keep organised.",4,0,"February 24, 2022",ujRkFXDsbfHePDJA,2022-02-24,1645678800.0,Productivity
com.omada.prevent,I love it but sometimes the step tracker turns off and I have to manually enter my steps from my Samsung health app.,4,0,"October 15, 2019",ukW0Q5920gsq6bC3,2019-10-15,1571112000.0,Medical
com.shutterfly,"Cool! Free prints! EXCEPT!!!! Its $26 to ship 100 prints??? I didnt realize 4x6 prints were SO heavy! It's just their sneaky way to get money from something that makes them sound so good not like the asshats they really are. Shutterfly is only good for personalized gifts, I'll get my photos printed somewhere else",2,0,"April 23, 2020",ukW0Q5920gsq6bC3,2020-04-23,1587614400.0,Photography
com.rfi.sams.android,Checkout is much quicker when you scan with the app.,4,0,"November 14, 2020",ukW0Q5920gsq6bC3,2020-11-14,1605330000.0,Shopping
com.verizon.messaging.vzmsgs,"It's a very nice phone. Call experience is excellent. My only complaint is in help tools. I couldn't find out how to change messages from speaking out loud and announcing details to a tone notification. It's probably there somewhere, but I can't find it.",4,2,"May 4, 2021",ukW0Q5920gsq6bC3,2021-05-04,1620100800.0,Communication
com.fiveamp.mergecrafter,I like the details so much,4,0,"March 24, 2022",ukW0Q5920gsq6bC3,2022-03-24,1648094400.0,Puzzle
it.redbitgames.stonesandsails,Very nice,5,0,"August 23, 2020",ulBvhSqyU59t1A2T,2020-08-23,1598155200.0,Puzzle
air.com.myheritage.mobile,Good,3,0,"March 26, 2021",ulBvhSqyU59t1A2T,2021-03-26,1616731200.0,Books & Reference
com.ddi,"I had played DoubleDown for several years and use to get some big wins occasionally. I started playing again and it's not much fun. I can play for a few minutes a day and lose. It seems it's now designed, even more, so that players are forced to buy chips or wait until it builds up. That's not fun.",3,1,"October 2, 2021",ulBvhSqyU59t1A2T,2021-10-02,1633147200.0,Casino
